trial_id,month,source,device,payment_probability
3929,14,Facebook Campaigns,Mobile,0
3930,14,Facebook Campaigns,Mobile,0
3931,14,Facebook Campaigns,Mobile,0
3932,14,Facebook Campaigns,Mobile,0
3933,14,Facebook Campaigns,Mobile,0
3934,14,Facebook Campaigns,Mobile,0
3935,14,Facebook Campaigns,Mobile,0
3936,14,Facebook Campaigns,Mobile,0
3937,14,Facebook Campaigns,Mobile,0
3938,14,Facebook Campaigns,Mobile,0
3939,14,Facebook Campaigns,Mobile,0
3940,14,Facebook Campaigns,Mobile,0
3941,14,Facebook Campaigns,Mobile,0
3942,14,Facebook Campaigns,Mobile,0
3943,14,Facebook Campaigns,Mobile,0
3944,14,Facebook Campaigns,Mobile,0
3945,14,Facebook Campaigns,Mobile,0
3946,14,Facebook Campaigns,Mobile,0
3947,14,Facebook Campaigns,Mobile,0
3948,14,Facebook Campaigns,Mobile,0
3949,14,Facebook Campaigns,Mobile,0
3950,14,Facebook Campaigns,Mobile,0
3951,14,Facebook Campaigns,Mobile,0
3952,14,Facebook Campaigns,Mobile,0
3953,14,Facebook Campaigns,Mobile,0
3954,14,Facebook Campaigns,Mobile,0
3955,14,Facebook Campaigns,Mobile,0
3956,14,Facebook Campaigns,Mobile,0
3957,14,Facebook Campaigns,Mobile,0
3958,14,Facebook Campaigns,Mobile,0
3959,14,Facebook Campaigns,Mobile,0
3960,14,Facebook Campaigns,Mobile,0
3961,14,Facebook Campaigns,Mobile,0
3962,14,Facebook Campaigns,Mobile,0
3963,14,Facebook Campaigns,Mobile,0
3964,14,Facebook Campaigns,Mobile,0
3965,14,Facebook Campaigns,Mobile,0
3966,14,Facebook Campaigns,Mobile,0
3967,14,Facebook Campaigns,Mobile,0
3968,14,Facebook Campaigns,Mobile,0
3969,14,Facebook Campaigns,Mobile,0
3970,14,Facebook Campaigns,Mobile,0
3971,14,Facebook Campaigns,Mobile,0
3972,14,Facebook Campaigns,Mobile,0
3973,14,Facebook Campaigns,Mobile,0
3974,14,Facebook Campaigns,Mobile,0
3975,14,Facebook Campaigns,Mobile,0
3976,14,Facebook Campaigns,Mobile,0
3977,14,Facebook Campaigns,Mobile,0
3978,14,Facebook Campaigns,Mobile,0
3979,14,Facebook Campaigns,Mobile,0
3980,14,Facebook Campaigns,Mobile,0
3981,14,Facebook Campaigns,Mobile,0
3982,14,Facebook Campaigns,Mobile,0
3983,14,Facebook Campaigns,Mobile,0
3984,14,Facebook Campaigns,Mobile,0
3985,14,Facebook Campaigns,Mobile,0
3986,14,Facebook Campaigns,Mobile,0
3987,14,Facebook Campaigns,Mobile,0
3988,14,Facebook Campaigns,Mobile,0
3989,14,Facebook Campaigns,Mobile,0
3990,14,Facebook Campaigns,Mobile,0
3991,14,Facebook Campaigns,Mobile,0
3992,14,Facebook Campaigns,Mobile,0
3993,14,Facebook Campaigns,Desktop,0
3994,14,Facebook Campaigns,Desktop,0
3995,14,Facebook Campaigns,Desktop,0
3996,14,Facebook Campaigns,Desktop,0
3997,14,Facebook Campaigns,Mobile,0
3998,14,Facebook Campaigns,Mobile,0
3999,14,Facebook Campaigns,Mobile,0
4000,14,Facebook Campaigns,Mobile,0
4001,14,Facebook Campaigns,Mobile,0
4002,14,Facebook Campaigns,Mobile,0
4003,14,Facebook Campaigns,Mobile,0
4004,14,Facebook Campaigns,Mobile,0
4005,14,Facebook Campaigns,Mobile,0
4006,14,Facebook Campaigns,Mobile,0
4007,14,Facebook Campaigns,Mobile,0
4008,14,Facebook Campaigns,Mobile,0
4009,14,Facebook Campaigns,Mobile,0
4010,14,Facebook Campaigns,Mobile,0
4011,14,Facebook Campaigns,Mobile,0
4012,14,Facebook Campaigns,Mobile,0
4013,14,Facebook Campaigns,Mobile,0
4014,14,Facebook Campaigns,Mobile,0
4015,14,Facebook Campaigns,Mobile,0
4016,14,Facebook Campaigns,Mobile,0
4017,14,Facebook Campaigns,Mobile,0
4018,14,Facebook Campaigns,Mobile,0
4019,14,Facebook Campaigns,Mobile,0
4020,14,Facebook Campaigns,Mobile,0
4021,14,Facebook Campaigns,Mobile,0
4022,14,Facebook Campaigns,Mobile,0
4023,14,Facebook Campaigns,Mobile,0
4024,14,Facebook Campaigns,Mobile,0
4025,14,Facebook Campaigns,Mobile,0
4026,14,Facebook Campaigns,Mobile,0
4027,14,Facebook Campaigns,Mobile,0
4028,14,Facebook Campaigns,Mobile,0
4029,14,Facebook Campaigns,Mobile,0
4030,14,Facebook Campaigns,Mobile,0
4031,14,Facebook Campaigns,Mobile,0
4032,14,Facebook Campaigns,Mobile,0
4033,14,Facebook Campaigns,Mobile,0
4034,14,Facebook Campaigns,Mobile,0
4035,14,Facebook Campaigns,Mobile,0
4036,14,Facebook Campaigns,Mobile,0
4037,14,Facebook Campaigns,Mobile,0
4038,14,Facebook Campaigns,Mobile,0
4039,14,Facebook Campaigns,Mobile,0
4040,14,Facebook Campaigns,Mobile,0
4041,14,Facebook Campaigns,Mobile,0
4042,14,Facebook Campaigns,Mobile,0
4043,14,Facebook Campaigns,Mobile,0
4044,14,Facebook Campaigns,Mobile,0
4045,14,Facebook Campaigns,Mobile,0
4046,14,Facebook Campaigns,Mobile,0
4047,14,Facebook Campaigns,Mobile,0
4048,14,Facebook Campaigns,Mobile,0
4049,14,Facebook Campaigns,Mobile,0
4050,14,Facebook Campaigns,Mobile,0
4051,14,Facebook Campaigns,Mobile,0
4052,14,Facebook Campaigns,Mobile,0
4053,14,Facebook Campaigns,Mobile,0
4054,14,Facebook Campaigns,Mobile,0
4055,14,Facebook Campaigns,Mobile,0
4056,14,Facebook Campaigns,Mobile,0
4057,14,Facebook Campaigns,Mobile,0
4058,14,Facebook Campaigns,Mobile,0
4059,14,Facebook Campaigns,Mobile,0
4060,14,Facebook Campaigns,Mobile,0
4061,14,Facebook Campaigns,Mobile,0
4062,14,Facebook Campaigns,Mobile,0
4063,14,Facebook Campaigns,Mobile,0
4064,14,Facebook Campaigns,Mobile,0
4065,14,Facebook Campaigns,Mobile,0
4066,14,Facebook Campaigns,Mobile,0
4067,14,Facebook Campaigns,Desktop,0
4068,14,Facebook Campaigns,Desktop,0
4069,14,Facebook Campaigns,Desktop,0
4070,14,Facebook Campaigns,Desktop,0
4071,14,Facebook Campaigns,Mobile,0
4072,14,Facebook Campaigns,Mobile,0
4073,14,Facebook Campaigns,Mobile,0
4074,14,Facebook Campaigns,Mobile,0
4075,14,Facebook Campaigns,Mobile,0
4076,14,Facebook Campaigns,Mobile,0
4077,14,Facebook Campaigns,Mobile,0
4078,14,Facebook Campaigns,Mobile,0
4079,14,Facebook Campaigns,Mobile,0
4080,14,Facebook Campaigns,Mobile,0
4081,14,Facebook Campaigns,Mobile,0
4082,14,Facebook Campaigns,Mobile,0
4083,14,Facebook Campaigns,Mobile,0
4084,14,Facebook Campaigns,Mobile,0
4085,14,Facebook Campaigns,Mobile,0
4086,14,Facebook Campaigns,Mobile,0
4087,14,Facebook Campaigns,Mobile,0
4088,14,Facebook Campaigns,Mobile,0
4089,14,Facebook Campaigns,Mobile,0
4090,14,Facebook Campaigns,Mobile,0
4091,14,Facebook Campaigns,Mobile,0
4092,14,Facebook Campaigns,Mobile,0
4093,14,Facebook Campaigns,Mobile,0
4094,14,Facebook Campaigns,Mobile,0
4095,14,Facebook Campaigns,Mobile,0
4096,14,Facebook Campaigns,Mobile,0
4097,14,Facebook Campaigns,Mobile,0
4098,14,Facebook Campaigns,Mobile,0
4099,14,Facebook Campaigns,Mobile,0
4100,14,Facebook Campaigns,Mobile,0
4101,14,Facebook Campaigns,Mobile,0
4102,14,Facebook Campaigns,Mobile,0
4103,14,Facebook Campaigns,Mobile,0
4104,14,Facebook Campaigns,Mobile,0
4105,14,Facebook Campaigns,Mobile,0
4106,14,Facebook Campaigns,Mobile,0
4107,14,Facebook Campaigns,Mobile,0
4108,14,Facebook Campaigns,Mobile,0
4109,14,Facebook Campaigns,Mobile,0
4110,14,Facebook Campaigns,Mobile,0
4111,14,Facebook Campaigns,Mobile,0
4112,14,Facebook Campaigns,Mobile,0
4113,14,Facebook Campaigns,Mobile,0
4114,14,Facebook Campaigns,Mobile,0
4115,14,Facebook Campaigns,Mobile,0
4116,14,Facebook Campaigns,Mobile,0
4117,14,Facebook Campaigns,Mobile,0
4118,14,Facebook Campaigns,Mobile,0
4119,14,Facebook Campaigns,Mobile,0
4120,14,Facebook Campaigns,Mobile,0
4121,14,Facebook Campaigns,Mobile,0
4122,14,Facebook Campaigns,Mobile,0
4123,14,Facebook Campaigns,Mobile,0
4124,14,Facebook Campaigns,Mobile,0
4125,14,Facebook Campaigns,Mobile,0
4126,14,Facebook Campaigns,Mobile,0
4127,14,Facebook Campaigns,Mobile,0
4128,14,Facebook Campaigns,Mobile,0
4129,14,Facebook Campaigns,Mobile,0
4130,14,Facebook Campaigns,Mobile,0
4131,14,Facebook Campaigns,Mobile,0
4132,14,Facebook Campaigns,Mobile,0
4133,14,Facebook Campaigns,Mobile,0
4134,14,Facebook Campaigns,Mobile,0
4135,14,Facebook Campaigns,Mobile,0
4136,14,Facebook Campaigns,Mobile,0
4137,14,Facebook Campaigns,Mobile,0
4138,14,Facebook Campaigns,Mobile,0
4139,14,Facebook Campaigns,Mobile,0
4140,14,Facebook Campaigns,Mobile,0
4141,15,Facebook Campaigns,Desktop,0
4142,15,Facebook Campaigns,Desktop,0
4143,15,Facebook Campaigns,Desktop,0
4144,15,Facebook Campaigns,Mobile,0
4145,15,Facebook Campaigns,Mobile,0
4146,15,Facebook Campaigns,Mobile,0
4147,15,Facebook Campaigns,Mobile,0
4148,15,Facebook Campaigns,Mobile,0
4149,15,Facebook Campaigns,Mobile,0
4150,15,Facebook Campaigns,Mobile,0
4151,15,Facebook Campaigns,Mobile,0
4152,15,Facebook Campaigns,Mobile,0
4153,15,Facebook Campaigns,Mobile,0
4154,15,Facebook Campaigns,Mobile,0
4155,15,Facebook Campaigns,Mobile,0
4156,15,Facebook Campaigns,Mobile,0
4157,15,Facebook Campaigns,Mobile,0
4158,15,Facebook Campaigns,Mobile,0
4159,15,Facebook Campaigns,Mobile,0
4160,15,Facebook Campaigns,Mobile,0
4161,15,Facebook Campaigns,Mobile,0
4162,15,Facebook Campaigns,Mobile,0
4163,15,Facebook Campaigns,Mobile,0
4164,15,Facebook Campaigns,Mobile,0
4165,15,Facebook Campaigns,Mobile,0
4166,15,Facebook Campaigns,Mobile,0
4167,15,Facebook Campaigns,Mobile,0
4168,15,Facebook Campaigns,Mobile,0
4169,15,Facebook Campaigns,Mobile,0
4170,15,Facebook Campaigns,Mobile,0
4171,15,Facebook Campaigns,Mobile,0
4172,15,Facebook Campaigns,Mobile,0
4173,15,Facebook Campaigns,Mobile,0
4174,15,Facebook Campaigns,Mobile,0
4175,15,Facebook Campaigns,Mobile,0
4176,15,Facebook Campaigns,Mobile,0
4177,15,Facebook Campaigns,Mobile,0
4178,15,Facebook Campaigns,Mobile,0
4179,15,Facebook Campaigns,Mobile,0
4180,15,Facebook Campaigns,Mobile,0
4181,15,Facebook Campaigns,Mobile,0
4182,15,Facebook Campaigns,Mobile,0
4183,15,Facebook Campaigns,Mobile,0
4184,15,Facebook Campaigns,Mobile,0
4185,15,Facebook Campaigns,Mobile,0
4186,15,Facebook Campaigns,Mobile,0
4187,15,Facebook Campaigns,Mobile,0
4188,15,Facebook Campaigns,Mobile,0
4189,15,Facebook Campaigns,Mobile,0
4190,15,Facebook Campaigns,Mobile,0
4191,15,Facebook Campaigns,Mobile,0
4192,15,Facebook Campaigns,Mobile,0
4193,15,Facebook Campaigns,Mobile,0
4194,15,Facebook Campaigns,Mobile,0
4195,15,Facebook Campaigns,Mobile,0
4196,15,Facebook Campaigns,Mobile,0
4197,15,Facebook Campaigns,Mobile,0
4198,15,Facebook Campaigns,Mobile,0
4199,15,Facebook Campaigns,Mobile,0
4200,15,Facebook Campaigns,Mobile,0
4201,15,Facebook Campaigns,Mobile,0
4202,15,Facebook Campaigns,Mobile,0
4203,15,Facebook Campaigns,Mobile,0
4204,15,Facebook Campaigns,Mobile,0
4205,15,Facebook Campaigns,Mobile,0
4206,15,Facebook Campaigns,Mobile,0
4207,15,Facebook Campaigns,Mobile,0
4208,15,Facebook Campaigns,Mobile,0
4209,15,Facebook Campaigns,Mobile,0
4210,15,Facebook Campaigns,Mobile,0
4211,15,Facebook Campaigns,Mobile,0
4212,15,Facebook Campaigns,Mobile,0
4213,15,Facebook Campaigns,Mobile,0
4214,15,Facebook Campaigns,Mobile,0
4215,15,Facebook Campaigns,Mobile,0
4216,15,Facebook Campaigns,Mobile,0
4217,15,Facebook Campaigns,Mobile,0
4218,15,Facebook Campaigns,Mobile,0
4219,15,Facebook Campaigns,Mobile,0
4220,15,Facebook Campaigns,Mobile,0
4221,15,Facebook Campaigns,Mobile,0
4222,15,Facebook Campaigns,Mobile,0
4223,15,Facebook Campaigns,Mobile,0
4224,15,Facebook Campaigns,Mobile,0
4225,15,Facebook Campaigns,Mobile,0
4226,15,Facebook Campaigns,Mobile,0
4227,15,Facebook Campaigns,Mobile,0
4228,15,Facebook Campaigns,Mobile,0
4229,15,Facebook Campaigns,Mobile,0
4230,15,Facebook Campaigns,Mobile,0
4231,15,Facebook Campaigns,Mobile,0
4232,15,Facebook Campaigns,Mobile,0
4233,15,Facebook Campaigns,Mobile,0
4234,15,Facebook Campaigns,Mobile,0
4235,15,Facebook Campaigns,Desktop,0
4236,15,Facebook Campaigns,Desktop,0
4237,15,Facebook Campaigns,Desktop,0
4238,15,Facebook Campaigns,Mobile,0
4239,15,Facebook Campaigns,Mobile,0
4240,15,Facebook Campaigns,Mobile,0
4241,15,Facebook Campaigns,Mobile,0
4242,15,Facebook Campaigns,Mobile,0
4243,15,Facebook Campaigns,Mobile,0
4244,15,Facebook Campaigns,Mobile,0
4245,15,Facebook Campaigns,Mobile,0
4246,15,Facebook Campaigns,Mobile,0
4247,15,Facebook Campaigns,Mobile,0
4248,15,Facebook Campaigns,Mobile,0
4249,15,Facebook Campaigns,Mobile,0
4250,15,Facebook Campaigns,Mobile,0
4251,15,Facebook Campaigns,Mobile,0
4252,15,Facebook Campaigns,Mobile,0
4253,15,Facebook Campaigns,Mobile,0
4254,15,Facebook Campaigns,Mobile,0
4255,15,Facebook Campaigns,Mobile,0
4256,15,Facebook Campaigns,Mobile,0
4257,15,Facebook Campaigns,Mobile,0
4258,15,Facebook Campaigns,Mobile,0
4259,15,Facebook Campaigns,Mobile,0
4260,15,Facebook Campaigns,Mobile,0
4261,15,Facebook Campaigns,Mobile,0
4262,15,Facebook Campaigns,Mobile,0
4263,15,Facebook Campaigns,Mobile,0
4264,15,Facebook Campaigns,Mobile,0
4265,15,Facebook Campaigns,Mobile,0
4266,15,Facebook Campaigns,Mobile,0
4267,15,Facebook Campaigns,Mobile,0
4268,15,Facebook Campaigns,Mobile,0
4269,15,Facebook Campaigns,Mobile,0
4270,15,Facebook Campaigns,Mobile,0
4271,15,Facebook Campaigns,Mobile,0
4272,15,Facebook Campaigns,Mobile,0
4273,15,Facebook Campaigns,Mobile,0
4274,15,Facebook Campaigns,Mobile,0
4275,15,Facebook Campaigns,Mobile,0
4276,15,Facebook Campaigns,Mobile,0
4277,15,Facebook Campaigns,Mobile,0
4278,15,Facebook Campaigns,Mobile,0
4279,15,Facebook Campaigns,Mobile,0
4280,15,Facebook Campaigns,Mobile,0
4281,15,Facebook Campaigns,Mobile,0
4282,15,Facebook Campaigns,Mobile,0
4283,15,Facebook Campaigns,Mobile,0
4284,15,Facebook Campaigns,Mobile,0
4285,15,Facebook Campaigns,Mobile,0
4286,15,Facebook Campaigns,Mobile,0
4287,15,Facebook Campaigns,Mobile,0
4288,15,Facebook Campaigns,Mobile,0
4289,15,Facebook Campaigns,Mobile,0
4290,15,Facebook Campaigns,Mobile,0
4291,15,Facebook Campaigns,Mobile,0
4292,15,Facebook Campaigns,Mobile,0
4293,15,Facebook Campaigns,Mobile,0
4294,15,Facebook Campaigns,Mobile,0
4295,15,Facebook Campaigns,Mobile,0
4296,15,Facebook Campaigns,Mobile,0
4297,15,Facebook Campaigns,Mobile,0
4298,15,Facebook Campaigns,Mobile,0
4299,15,Facebook Campaigns,Mobile,0
4300,15,Facebook Campaigns,Mobile,0
4301,15,Facebook Campaigns,Mobile,0
4302,15,Facebook Campaigns,Mobile,0
4303,15,Facebook Campaigns,Mobile,0
4304,15,Facebook Campaigns,Mobile,0
4305,15,Facebook Campaigns,Mobile,0
4306,15,Facebook Campaigns,Mobile,0
4307,15,Facebook Campaigns,Mobile,0
4308,15,Facebook Campaigns,Mobile,0
4309,15,Facebook Campaigns,Mobile,0
4310,15,Facebook Campaigns,Mobile,0
4311,15,Facebook Campaigns,Mobile,0
4312,15,Facebook Campaigns,Mobile,0
4313,15,Facebook Campaigns,Mobile,0
4314,15,Facebook Campaigns,Mobile,0
4315,15,Facebook Campaigns,Mobile,0
4316,15,Facebook Campaigns,Mobile,0
4317,15,Facebook Campaigns,Mobile,0
4318,15,Facebook Campaigns,Mobile,0
4319,15,Facebook Campaigns,Mobile,0
4320,15,Facebook Campaigns,Mobile,0
4321,15,Facebook Campaigns,Mobile,0
4322,15,Facebook Campaigns,Mobile,0
4323,15,Facebook Campaigns,Mobile,0
4324,15,Facebook Campaigns,Mobile,0
4325,15,Facebook Campaigns,Mobile,0
4326,15,Facebook Campaigns,Mobile,0
4327,15,Facebook Campaigns,Mobile,0
4328,15,Facebook Campaigns,Mobile,0
4329,15,Facebook Campaigns,Desktop,0
4330,15,Facebook Campaigns,Desktop,0
4331,15,Facebook Campaigns,Desktop,0
4332,15,Facebook Campaigns,Mobile,0
4333,15,Facebook Campaigns,Mobile,0
4334,15,Facebook Campaigns,Mobile,0
4335,15,Facebook Campaigns,Mobile,0
4336,15,Facebook Campaigns,Mobile,0
4337,15,Facebook Campaigns,Mobile,0
4338,15,Facebook Campaigns,Mobile,0
4339,15,Facebook Campaigns,Mobile,0
4340,15,Facebook Campaigns,Mobile,0
4341,15,Facebook Campaigns,Mobile,0
4342,15,Facebook Campaigns,Mobile,0
4343,15,Facebook Campaigns,Mobile,0
4344,15,Facebook Campaigns,Mobile,0
4345,15,Facebook Campaigns,Mobile,0
4346,15,Facebook Campaigns,Mobile,0
4347,15,Facebook Campaigns,Mobile,0
4348,15,Facebook Campaigns,Mobile,0
4349,15,Facebook Campaigns,Mobile,0
4350,15,Facebook Campaigns,Mobile,0
4351,15,Facebook Campaigns,Mobile,0
4352,15,Facebook Campaigns,Mobile,0
4353,15,Facebook Campaigns,Mobile,0
4354,15,Facebook Campaigns,Mobile,0
4355,15,Facebook Campaigns,Mobile,0
4356,15,Facebook Campaigns,Mobile,0
4357,15,Facebook Campaigns,Mobile,0
4358,15,Facebook Campaigns,Mobile,0
4359,15,Facebook Campaigns,Mobile,0
4360,15,Facebook Campaigns,Mobile,0
4361,15,Facebook Campaigns,Mobile,0
4362,15,Facebook Campaigns,Mobile,0
4363,15,Facebook Campaigns,Mobile,0
4364,15,Facebook Campaigns,Mobile,0
4365,15,Facebook Campaigns,Mobile,0
4366,15,Facebook Campaigns,Mobile,0
4367,15,Facebook Campaigns,Mobile,0
4368,15,Facebook Campaigns,Mobile,0
4369,15,Facebook Campaigns,Mobile,0
4370,15,Facebook Campaigns,Mobile,0
4371,15,Facebook Campaigns,Mobile,0
4372,15,Facebook Campaigns,Mobile,0
4373,15,Facebook Campaigns,Mobile,0
4374,15,Facebook Campaigns,Mobile,0
4375,15,Facebook Campaigns,Mobile,0
4376,15,Facebook Campaigns,Mobile,0
4377,15,Facebook Campaigns,Mobile,0
4378,15,Facebook Campaigns,Mobile,0
4379,15,Facebook Campaigns,Mobile,0
4380,15,Facebook Campaigns,Mobile,0
4381,15,Facebook Campaigns,Mobile,0
4382,15,Facebook Campaigns,Mobile,0
4383,15,Facebook Campaigns,Mobile,0
4384,15,Facebook Campaigns,Mobile,0
4385,15,Facebook Campaigns,Mobile,0
4386,15,Facebook Campaigns,Mobile,0
4387,15,Facebook Campaigns,Mobile,0
4388,15,Facebook Campaigns,Mobile,0
4389,15,Facebook Campaigns,Mobile,0
4390,15,Facebook Campaigns,Mobile,0
4391,15,Facebook Campaigns,Mobile,0
4392,15,Facebook Campaigns,Mobile,0
4393,15,Facebook Campaigns,Mobile,0
4394,15,Facebook Campaigns,Mobile,0
4395,15,Facebook Campaigns,Mobile,0
4396,15,Facebook Campaigns,Mobile,0
4397,15,Facebook Campaigns,Mobile,0
4398,15,Facebook Campaigns,Mobile,0
4399,15,Facebook Campaigns,Mobile,0
4400,15,Facebook Campaigns,Mobile,0
4401,15,Facebook Campaigns,Mobile,0
4402,15,Facebook Campaigns,Mobile,0
4403,15,Facebook Campaigns,Mobile,0
4404,15,Facebook Campaigns,Mobile,0
4405,15,Facebook Campaigns,Mobile,0
4406,15,Facebook Campaigns,Mobile,0
4407,15,Facebook Campaigns,Mobile,0
4408,15,Facebook Campaigns,Mobile,0
4409,15,Facebook Campaigns,Mobile,0
4410,15,Facebook Campaigns,Mobile,0
4411,15,Facebook Campaigns,Mobile,0
4412,15,Facebook Campaigns,Mobile,0
4413,15,Facebook Campaigns,Mobile,0
4414,15,Facebook Campaigns,Mobile,0
4415,15,Facebook Campaigns,Mobile,0
4416,15,Facebook Campaigns,Mobile,0
4417,15,Facebook Campaigns,Mobile,0
4418,15,Facebook Campaigns,Mobile,0
4419,15,Facebook Campaigns,Mobile,0
4420,15,Facebook Campaigns,Mobile,0
4421,15,Facebook Campaigns,Mobile,0
4422,15,Facebook Campaigns,Mobile,0
4423,15,Facebook Campaigns,Desktop,0
4424,15,Facebook Campaigns,Desktop,0
4425,15,Facebook Campaigns,Desktop,0
4426,15,Facebook Campaigns,Mobile,0
4427,15,Facebook Campaigns,Mobile,0
4428,15,Facebook Campaigns,Mobile,0
4429,15,Facebook Campaigns,Mobile,0
4430,15,Facebook Campaigns,Mobile,0
4431,15,Facebook Campaigns,Mobile,0
4432,15,Facebook Campaigns,Mobile,0
4433,15,Facebook Campaigns,Mobile,0
4434,15,Facebook Campaigns,Mobile,0
4435,15,Facebook Campaigns,Mobile,0
4436,15,Facebook Campaigns,Mobile,0
4437,15,Facebook Campaigns,Mobile,0
4438,15,Facebook Campaigns,Mobile,0
4439,15,Facebook Campaigns,Mobile,0
4440,15,Facebook Campaigns,Mobile,0
4441,15,Facebook Campaigns,Mobile,0
4442,15,Facebook Campaigns,Mobile,0
4443,15,Facebook Campaigns,Mobile,0
4444,15,Facebook Campaigns,Mobile,0
4445,15,Facebook Campaigns,Mobile,0
4446,15,Facebook Campaigns,Mobile,0
4447,15,Facebook Campaigns,Mobile,0
4448,15,Facebook Campaigns,Mobile,0
4449,15,Facebook Campaigns,Mobile,0
4450,15,Facebook Campaigns,Mobile,0
4451,15,Facebook Campaigns,Mobile,0
4452,15,Facebook Campaigns,Mobile,0
4453,15,Facebook Campaigns,Mobile,0
4454,15,Facebook Campaigns,Mobile,0
4455,15,Facebook Campaigns,Mobile,0
4456,15,Facebook Campaigns,Mobile,0
4457,15,Facebook Campaigns,Mobile,0
4458,15,Facebook Campaigns,Mobile,0
4459,15,Facebook Campaigns,Mobile,0
4460,15,Facebook Campaigns,Mobile,0
4461,15,Facebook Campaigns,Mobile,0
4462,15,Facebook Campaigns,Mobile,0
4463,15,Facebook Campaigns,Mobile,0
4464,15,Facebook Campaigns,Mobile,0
4465,15,Facebook Campaigns,Mobile,0
4466,15,Facebook Campaigns,Mobile,0
4467,15,Facebook Campaigns,Mobile,0
4468,15,Facebook Campaigns,Mobile,0
4469,15,Facebook Campaigns,Mobile,0
4470,15,Facebook Campaigns,Mobile,0
4471,15,Facebook Campaigns,Mobile,0
4472,15,Facebook Campaigns,Mobile,0
4473,15,Facebook Campaigns,Mobile,0
4474,15,Facebook Campaigns,Mobile,0
4475,15,Facebook Campaigns,Mobile,0
4476,15,Facebook Campaigns,Mobile,0
4477,15,Facebook Campaigns,Mobile,0
4478,15,Facebook Campaigns,Mobile,0
4479,15,Facebook Campaigns,Mobile,0
4480,15,Facebook Campaigns,Mobile,0
4481,15,Facebook Campaigns,Mobile,0
4482,15,Facebook Campaigns,Mobile,0
4483,15,Facebook Campaigns,Mobile,0
4484,15,Facebook Campaigns,Mobile,0
4485,15,Facebook Campaigns,Mobile,0
4486,15,Facebook Campaigns,Mobile,0
4487,15,Facebook Campaigns,Mobile,0
4488,15,Facebook Campaigns,Mobile,0
4489,15,Facebook Campaigns,Mobile,0
4490,15,Facebook Campaigns,Mobile,0
4491,15,Facebook Campaigns,Mobile,0
4492,15,Facebook Campaigns,Mobile,0
4493,15,Facebook Campaigns,Mobile,0
4494,15,Facebook Campaigns,Mobile,0
4495,15,Facebook Campaigns,Mobile,0
4496,15,Facebook Campaigns,Mobile,0
4497,15,Facebook Campaigns,Mobile,0
4498,15,Facebook Campaigns,Mobile,0
4499,15,Facebook Campaigns,Mobile,0
4500,15,Facebook Campaigns,Mobile,0
4501,15,Facebook Campaigns,Mobile,0
4502,15,Facebook Campaigns,Mobile,0
4503,15,Facebook Campaigns,Mobile,0
4504,15,Facebook Campaigns,Mobile,0
4505,15,Facebook Campaigns,Mobile,0
4506,15,Facebook Campaigns,Mobile,0
4507,15,Facebook Campaigns,Mobile,0
4508,15,Facebook Campaigns,Mobile,0
4509,15,Facebook Campaigns,Mobile,0
4510,15,Facebook Campaigns,Mobile,0
4511,15,Facebook Campaigns,Mobile,0
4512,15,Facebook Campaigns,Mobile,0
4513,15,Facebook Campaigns,Mobile,0
4514,15,Facebook Campaigns,Mobile,0
4515,15,Facebook Campaigns,Mobile,0
4516,15,Facebook Campaigns,Mobile,0
4517,16,Facebook Campaigns,Desktop,0
4518,16,Facebook Campaigns,Desktop,0
4519,16,Facebook Campaigns,Mobile,0
4520,16,Facebook Campaigns,Mobile,0
4521,16,Facebook Campaigns,Mobile,0
4522,16,Facebook Campaigns,Mobile,0
4523,16,Facebook Campaigns,Mobile,0
4524,16,Facebook Campaigns,Mobile,0
4525,16,Facebook Campaigns,Mobile,0
4526,16,Facebook Campaigns,Mobile,0
4527,16,Facebook Campaigns,Mobile,0
4528,16,Facebook Campaigns,Mobile,0
4529,16,Facebook Campaigns,Mobile,0
4530,16,Facebook Campaigns,Mobile,0
4531,16,Facebook Campaigns,Mobile,0
4532,16,Facebook Campaigns,Mobile,0
4533,16,Facebook Campaigns,Mobile,0
4534,16,Facebook Campaigns,Mobile,0
4535,16,Facebook Campaigns,Mobile,0
4536,16,Facebook Campaigns,Mobile,0
4537,16,Facebook Campaigns,Mobile,0
4538,16,Facebook Campaigns,Mobile,0
4539,16,Facebook Campaigns,Mobile,0
4540,16,Facebook Campaigns,Mobile,0
4541,16,Facebook Campaigns,Mobile,0
4542,16,Facebook Campaigns,Mobile,0
4543,16,Facebook Campaigns,Mobile,0
4544,16,Facebook Campaigns,Mobile,0
4545,16,Facebook Campaigns,Mobile,0
4546,16,Facebook Campaigns,Mobile,0
4547,16,Facebook Campaigns,Mobile,0
4548,16,Facebook Campaigns,Mobile,0
4549,16,Facebook Campaigns,Mobile,0
4550,16,Facebook Campaigns,Mobile,0
4551,16,Facebook Campaigns,Mobile,0
4552,16,Facebook Campaigns,Mobile,0
4553,16,Facebook Campaigns,Mobile,0
4554,16,Facebook Campaigns,Mobile,0
4555,16,Facebook Campaigns,Mobile,0
4556,16,Facebook Campaigns,Mobile,0
4557,16,Facebook Campaigns,Mobile,0
4558,16,Facebook Campaigns,Mobile,0
4559,16,Facebook Campaigns,Mobile,0
4560,16,Facebook Campaigns,Mobile,0
4561,16,Facebook Campaigns,Mobile,0
4562,16,Facebook Campaigns,Mobile,0
4563,16,Facebook Campaigns,Mobile,0
